key	project	title	abstract	keywords	authors	venue	doi	references	pages	bibtex	screened_decision	final_decision	mode	inclusion_criteria	exclusion_criteria	reviewer_count	source	year	meta_title	link	publisher	metadata_missing
5107	ModelGuidance	Tool-support to foster model-based requirements engineering for cyber-physical systems			Keller, K.; Neubauer, A.; Brings, J.; Daun, M.						Excluded	Excluded	new_screen			2						
5108	ModelGuidance	Online search in behavioral programming models			Weinstock, O. M.						Excluded	Excluded	new_screen			2						
5109	ModelGuidance	PLS-SEM in Information Systems Research: A Comprehensive Methodological Reference			Al-Emran, M.; Mezhuyev, V.; Kamaludin, A.						Excluded	Excluded	new_screen			2						
5110	ModelGuidance	Pragmatic approach to protect human assets in migration to object oriented analysis			Nikkanen, H.						Excluded	Excluded	new_screen			2						
5111	ModelGuidance	Mine Fire Simulation and Virtual Reality Technology Study			Zhu, H.; Zhao, B.; Wang, Y.; Zhang, M.						Excluded	Excluded	new_screen			2						
5112	ModelGuidance	Active appearance model search using partial least squares regression			Ge, Y.; Min, C.; Jagersand, M.; Yang, D.						Excluded	Excluded	new_screen			2						
5113	ModelGuidance	User-oriented accessibility patterns for smart environments			Zaki, M.; Forbrig, P.						Excluded	Excluded	new_screen			2						
5114	ModelGuidance	Cross-Project Defect Prediction with Respect to Code Ownership Model: an Empirical Study			Jureczko, Marian; Madeyski, Lech						Excluded	Excluded	new_screen			2						
5115	ModelGuidance	LDA Analyzer: A Tool for Exploring Topic Models			Zou, C.; Hou, D.						Excluded	Excluded	new_screen			2						
5116	ModelGuidance	Using meta-modeling in design and implementation of component-based systems: The SOFA case study			Hnětynka, P.; Plášil, F.						Excluded	Excluded	new_screen			2						
5117	ModelGuidance	FHEDN: A context modeling Feature Hierarchy Encoder-Decoder Network for face detection			Zhou, Z.; He, Z.; Chen, Z.; Jia, Y.; Wang, H.; Du, J.; Chen, D.; Wang, L.; Chen, J.						Excluded	Excluded	new_screen			2						
5118	ModelGuidance	Using machine learning for estimating the defect content after an inspection			Padberg, F.; Ragg, T.; Schoknecht, R.						Excluded	Excluded	new_screen			2						
5119	ModelGuidance	Rigorous development in UML			Lano, K.; Evans, A.						ConflictExcluded	Excluded	new_screen			2						
5120	ModelGuidance	What formal models cannot show us: People issues during the prototyping process			Counsell, S.; Phalp, K.; Mendes, E.; Geddes, S.						Excluded	Excluded	new_screen			2						
5121	ModelGuidance	Document processor, system-modeling software assist in creation of flight simulator			Anon						Excluded	Excluded	new_screen			2						
5122	ModelGuidance	Specification and utilization of core assets: Feature-oriented vs. UML-based methods			Reinhartz-Berger, I.; Tsoury, A.						Excluded	Excluded	new_screen			2						
5123	ModelGuidance	Prioritising abstract test cases: an empirical study			Huang, Rubing; Zong, Weiwen; Chen, Tsong Yueh; Towey, Dave; Zhou, Yunan; Chen, Jinfu						Excluded	Excluded	new_screen			2						
5124	ModelGuidance	A roadmap for user interface design of interactive systems: An approach based on a triad of patterns			Ruíz, A.; Giraldo, W. J.; Geerts, D.; Arciniegas, J. L.						Excluded	Excluded	new_screen			2						
5125	ModelGuidance	Software engineering technology innovation - Turning research results into industrial success			Punter, Teade; Krikhaar, Rene L.; Bril, Reinder J.						Excluded	Excluded	new_screen			2						
5126	ModelGuidance	Using UML for Modeling PDM System Architectures			Liu, S.						ConflictIncluded	Excluded	new_screen			2						
5127	ModelGuidance	Bayesian Model-Based Prediction of Service Level Agreement Violations for Cloud Services			Tang, B.; Tang, M.						Excluded	Excluded	new_screen			2						
5128	ModelGuidance	A probabilistic enterprise architecture model evolution			Hacks, S.; Lichter, H.						Excluded	Excluded	new_screen			2						
5129	ModelGuidance	Comparative Study of APIs and Frameworks for Haptic Application Development			Popovici, D. M.; Hamza-Lup, F. G.; Seitan, A.; Bogdan, C. M.						Excluded	Excluded	new_screen			2						
5130	ModelGuidance	Research on Color Space Conversion Model from CMYK to CIE-LAB Based on GRNN			Bao, X.; Song, W.; Liu, S.						Excluded	Excluded	new_screen			2						
5131	ModelGuidance	Model-based visualization of temporal abstractions			Shahar, Y.; Cheng, C.						Excluded	Excluded	new_screen			2						
5132	ModelGuidance	Requirements elicitation and elaboration in task-based design needs more than task modelling: A case study			Dittmar, A.; Gellendin, A.; Forbrig, P.						Excluded	Excluded	new_screen			2						
5133	ModelGuidance	Creating a process for transitioning to object technology			Henderson-Sellers, B.; Serour, M. K.						Excluded	Excluded	new_screen			2						
5134	ModelGuidance	Creation of flexible graphical user interfaces through model composition			Raphael, B.; Bhatnagar, G.; Smith, I. F. C.						Excluded	Excluded	new_screen			2						
5135	ModelGuidance	The iEnvironment Platform: Developing an Open Science Software Platform for Integrated Environmental Monitoring and Modeling of Surface Water			Alencar, P.; Cowan, D.; Mulholland, D.						Excluded	Excluded	new_screen			2						
5136	ModelGuidance	Graphical representation of XML schema			Salim, F. D.; Price, R.; Indrawan, M.; Krishnaswamy, S.						Excluded	Excluded	new_screen			2						
5137	ModelGuidance	A customizable execution engine for models of embedded systems			Zurowska, K.; Dingel, J.						Excluded	Excluded	new_screen			2						
5138	ModelGuidance	Modeling the correlations of crude oil properties based on sensitivity based linear learning method			Olatunji, S. O.; Selamat, A.; Abdul Raheem, A. A.; Omatu, S.						Excluded	Excluded	new_screen			2						
5139	ModelGuidance	Statistical Migration of API Usages			Phan, H. D.; Nguyen, A. T.; Nguyen, T. D.; Nguyen, T. N.						Excluded	Excluded	new_screen			2						
5140	ModelGuidance	Actom sequence models for efficient action detection			Gaidon, A.; Harchaoui, Z.; Schmid, C.						Excluded	Excluded	new_screen			2						
5141	ModelGuidance	Mortadelo: Automatic generation of NoSQL stores from platform-independent data models			de la Vega, A.; García-Saiz, D.; Blanco, C.; Zorrilla, M.; Sánchez, P.						Excluded	Excluded	new_screen			2						
5142	ModelGuidance	Towards one reusable model for various software defect mining tasks			Li, H.-Y.; Li, M.; Zhou, Z.-H.						Excluded	Excluded	new_screen			2						
5143	ModelGuidance	A methodology for design of run-time reconfigurable systems			Lee, G.; Milne, G.						Excluded	Excluded	new_screen			2						
5144	ModelGuidance	An architecture-based software reliability modeling tool and its support for teaching			Wang, W.-L.; Scannell, D.						Excluded	Excluded	new_screen			2						
5145	ModelGuidance	A Test-Driven Web application model based on layered approach			Tian, D.; Wen, J.; Liu, Y.; Ma, N.; Wei, H.						Excluded	Excluded	new_screen			2						
5146	ModelGuidance	An Architecture-Centric Development Approach for Service-Oriented Product Lines			Lu, Xingjian; Yin, Jianwei; He, Gaoqi; Yu, Huiqun; Xiong, Neal N.						Excluded	Excluded	new_screen			2						
5147	ModelGuidance	High-level design for user and component interfaces			Bochmann, G. V.						Excluded	Excluded	new_screen			2						
5148	ModelGuidance	Logic-based hybrid agents			Jung, C. G.; Fischer, K.						Excluded	Excluded	new_screen			2						
5149	ModelGuidance	Control, localization and human interaction with an autonomous lighter-than-air performer			St-Onge, D.; Brèches, P.-Y.; Sharf, I.; Reeves, N.; Rekleitis, I.; Abouzakhm, P.; Girdhar, Y.; Harmat, A.; Dudek, G.; Giguère, P.						Excluded	Excluded	new_screen			2						
5150	ModelGuidance	Cross-project defect prediction using data sampling for class imbalance learning: an empirical study			Goel, Lipika; Sharma, Mayank; Khatri, Sunil Kumar; Damodaran, D.						Excluded	Excluded	new_screen			2						
5151	ModelGuidance	Property-based testing of web services by deriving properties from business-rule models			Aichernig, B. K.; Schumi, R.						Excluded	Excluded	new_screen			2						
5152	ModelGuidance	A model of cultivating computational thinking based on visual programming			Xiao, M.; Yu, X.						Excluded	Excluded	new_screen			2						
5153	ModelGuidance	Implementation of a flight trainer simulator using a microprocessor based network: a system architecture selection report			Efrati, A.; Feinmesser, D.; Megidish, E.; F. Rosemberg; Shalom, P.; Yogev, R.						Excluded	Excluded	new_screen			2						
5154	ModelGuidance	Toward Systematic Conveying of Architecture Design Knowledge for Self-Adaptive Systems			Andrade, S. S.; Macêdo, R. J. d A.						Excluded	Excluded	new_screen			2						
5155	ModelGuidance	SA based software deployment reliability estimation: Problem space, challenges and strategies			Su, X.; Liu, H.; Wu, Z.; Zuo, D.; Yang, X.						Excluded	Excluded	new_screen			2						
5156	ModelGuidance	A quantitative model of the value of architecture in product line adoption			Schmid, K.						Excluded	Excluded	new_screen			2						
5157	ModelGuidance	The evaluation of large, complex UML analysis and design models			Berenbach, B.						Excluded	Excluded	new_screen			2						
5158	ModelGuidance	The Vision of Self-Aware Performance Models			Grohmannn, J.; Eismann, S.; Kounev, S.						Excluded	Excluded	new_screen			2						
5159	ModelGuidance	SOQDE: A Supervised Learning Based Question Difficulty Estimation Model for Stack Overflow			Hassan, S. A.; Das, D.; Iqbal, A.; Bosu, A.; R. Shahriyar; Ahmed, T.						Excluded	Excluded	new_screen			2						
5160	ModelGuidance	A systematic methodology for developing component frameworks			Choi, S. W.; Chang, S. H.; Kim, S. D.						Excluded	Excluded	new_screen			2						
5161	ModelGuidance	Model-based Test-Driven Cyber-Physical System Design			Fu, Y.; Choosilp, W.; Dong, Z.						ConflictExcluded	Excluded	new_screen			2						
5162	ModelGuidance	Ontological modeling rules for UML: An empirical assessment			Evermann, J.; Wand, Y.						ConflictExcluded	Excluded	new_screen			2						
5163	ModelGuidance	Research on text similarity computing based on word vector model of neural networks			Sun, Y.; Li, W.; Dong, P.						Excluded	Excluded	new_screen			2						
5164	ModelGuidance	Engineering of interworking TINA-based telecommunication services			Kolberg, M.; Sinnott, R. O.; Magill, E. H.						Excluded	Excluded	new_screen			2						
5165	ModelGuidance	Modelling and simulation: The basis for education enrichment and software design			Ramaswamy, S.; Seker, R.; Sudarsan, S.; Itmi, M.; Cabani, A.; Alshabi, W.						Excluded	Excluded	new_screen			2						
5166	ModelGuidance	FOHM: A Fundamental Open Hypertext Model for Investigating Interoperability between Hypertext Domains			Millard, Dave E.; Moreau, Luc; Davis, Hugh C.; Reich, Siegfried						Excluded	Excluded	new_screen			2						
5167	ModelGuidance	Partitioning the requirements of embedded systems by input/output dependency analysis for compositional creation of parallel test models			Siegl, S.; Russer, M.; Hielscher, K.-S.						Excluded	Excluded	new_screen			2						
5168	ModelGuidance	Interactive goal model analysis applied - Systematic procedures versus ad hoc analysis			Horkoff, J.; Yu, E.; Ghose, A.						Excluded	Excluded	new_screen			2						
5169	ModelGuidance	A Service-Oriented Analysis and Modeling Using Use Case Approach			Si, H.; Ni, Y.; Yu, L.; Chen, Z.						Excluded	Excluded	new_screen			2						
5170	ModelGuidance	System development at run time			Landaue, C.; Bellman, K. L.						Excluded	Excluded	new_screen			2						
5171	ModelGuidance	Human-Computer Interaction: Introduction and Overview			Butler, Keith A.; Jacob, Robert J. K.						Excluded	Excluded	new_screen			2						
5172	ModelGuidance	The design and evaluation of an antimicrobial resistance surveillance system for neonatal intensive care units in Iran			Rezaei-hachesu, Peyman; Samad-Soltani, Taha; Yaghoubi, Sajad; GhaziSaeedi, Marjan; Mirnia, Kayvan; Masoumi-Asl, Hossein; Safdari, Reza						Excluded	Excluded	new_screen			2						
